order_id,customer_name,email,product_category,quantity,unit_price,total_amount,order_date,delivery_date,payment_status,region,discount_percent,customer_age
13953,Henry Brown,user13953@example.com,Clothing,8,expensive,3256.6,2025-06-16,9999-01-01,Pending,South,12.79,54
348,Henry Davis,user348@example.com,Sports,9999999,291.05,3743.93,2025-12-30,2026-04-04,Refunded,North,-500,35
5918,Henry Jones,user5918@example.com,,56,96.11,26.65,2025-09-07,2025-07-19,Failed,"31.31,65.52",17.94,64
2125,Bob Brown,UsEr_2125@ExAmPlE.CoM,Toys/Books/Furniture,20,282.39,,2025-10-11,null,Refunded,,2.91,0
7243,Eve Garcia,user7243@example.com,Toys,14,999999999.99,1696.4,2025-08-16,2025-12-27,,East,,85
698,,user698@example.com,15,49,344.12,4396.56,2026-01-21,2026-05-16,Pending,"-37.82,-71.26",41.68,84
4482,Henry Smith,user4482@example.com,Toys,,FREE,2734.86,2025_05_06,9999-01-01,Paid,,0.76,59
10231,Grace Williams,null@null,HOMe,......,77.83,1941.45,2025-10-09,2025-10-25,Paid,████,22%,67
ORD-14625-ERR,Alice Williams,___14625___@test.test.test.test,Sports,18,359.52,1790.45,2026-01-15,2026-05-08,Pending,North,36.19,26
ORD-9421-NULL,Diana Davis,user9421@example.com,Home,38,22.11,-100,2025-08-20,null,Cancelled,---West---,DISCOUNT,10000
10245,Bob Brown,user10245@example.com,,82,2.88e+02,260.35,2026-04-28,2025-07-02,SUCCESS,East,36.21,76
8263,Charlie Brown,user8263@example.com,Clothing,90,$446.51,2227.27,2025-08-24,pending,Failed,─────,21.79,32
12344,Frank Williams,user12344@domain@domain@621.com,Clothing,17,350.75,1576.54,2026-04-03,2025-12-02,Cancelled,North,8.21,46
!!!!,UNKNOWN,user6855@example.com,Sports,22,202.39,331.55,,2026-03-24,Refunded,South,8.18,36
-999999,   Diana Garcia               ,user14968@example.com,Furniture,61,,1439.91,2025-08-10,2026-04-29T21:39:57.917383Z138,pAiD,West,25.18,0
13799,null,©áéúíñ™úá®™úúóúééíó®,Furniture/Home/Furniture,14,458.46,-100,,2025-08-17,,East,28.75,85
14990,0000000,user14990@example.com,Home,LOTS,195.39,3143.62,2025-05-20,2026-04-29,Failed, South ,18.08,72
12321,N/A,user12321@example.com,Sports,92,200.57,2971.4,2025-09-26,2026-04-11,Cancelled,East,48%,55
1666,,UsEr_1666@ExAmPlE.CoM,Books,,330.85,4997.05,2025-08-25,2026-04-29T21:39:57.767708Z421,,South,10.34,62
7579,Diana Jones,user7579@example.com,,74,465.84,3696.28,2026-03-01,2026-04-29,Refunded,North,13.21,74
5570,Alice Brown,user5570@example.com,Clothing,49,153.56,999999999,2026-01-17,2026-01-30,PeNdInG,East,FREE,77
9949,Charlie Garcia,---9949...@test.test.test.test,,74,,2616.67,2025-11-21,2025-11-21,,Central,30.24,73
52,Diana Brown,user52@example.com,38,13,272.19,2637.39,2025-06-17,2026-04-29,Pending, South ,2.18,48
13488,Grace Miller,user13488@example.com,Books,11.835,172.95,2877.48,TBD,2025-09-28,Pending,East,44.21,23
6263,,,Books,,252.28,2530.26,2025-12-20,2025-05-12,Pending,North,2%,39
0,Diana Garcia,'; DROP TABLE--@example.com,Sports,17.654,32.01,395.54,2025-12-09,2026-04-29,Pending,"-21.75,-74.58",47.67,twenty
13287,Eve Smith,user13287@example.com,Home,60,$$$,3138.03,2024-02-30,2026-04-29T21:39:57.897491Z511,Paid,East,40.64,32
14279,Eve Smith,UsEr_14279@ExAmPlE.CoM,Furniture,64,430.4,929.2,2025-12-08,2025-11-27,***Failed***,West,18.91,70
1695,Diana Jones,user1695@example.com,Clothing,-10,473.23,1680.5,2026-04-15,2025-10-16,Pending,Central,42.92,20
ORD-11084-ERR,Diana Garcia,user11084@example.com,Toys,40,31.14,1,2025-07-30,2026-03-16,Pending,North,42.96,59
1574,Charlie Williams,user1574@example.com,Home,5,406.71,3822.86,2026-01-16,,Paid,South,6.68,-50
😀,Diana Miller,user2738@example.com,Toys,9,463.73,-0.01,2025-08-25,2026-02-07,Paid,Central,45.26,18
ORD-11395-ERR,Alice Garcia,user11395@example.com,,97,465.59,,2026-03-27,null,Refunded,South,47.11,-1
4405,Henry Garcia,user4405@example.com,Toys,99999999,219.77,1395.8,2025-06-18,2025-12-25,Refunded,"42.62,170.57",31.68,30
1630,Grace Garcia,user1630@example.com,Sports,3,280.94,1783.91,2026-03-19,2025-12-05,Failed,South,30.85,65
5088,Alice Garcia,user5088@example.com,TODO,null,27.44,,2025-10-17,2099-12-31,PeNdInG,Central,31.14,75
1881,Frank Williams,user1881@example.com,Toys,28,300.06,4867.88,2025-07-22,2026-04-29T21:39:57.770052Z656,Pending,─────,48.96,18
5074,████,user5074@example.com,Toys,18,205.74,4314.01,1850-06-15,13-13-2024,Paid,West,46.3,N/A
5509,Diana Jones,aaaaaa,INVALID_CAT_12345,28,212.37,-100,2025 06 21,2025-10-26,Refunded,████,41.19,999
ORD-14277-ERR,   Henry Smith        ,user14277@example.com,other,99999999,5.45e+01,4956.56,2025-12-13,2026-02-19,ERROR_CODE_500,NOWHERE,44.72,74
12426,GRAce gARcIa,user12426@example.com,Clothing,8xv,218.9,4880.59,2026-03-07,2025-12-10,1,North,44.64,85
0,,user9040@example.com,Toys,99,207.35,577.38,2025-11-12,2025-08-22,Pending,Central,,-5
12856,-----,user12856@example.com,Books/Sports/Toys,59xz,99.34,,2026-01-13,2026-04-14,***Failed***,West,48.27,29
13051,Bob Williams,,93,28,342.87,1128.77,yesterday,,  Paid  ,Central,28.31,27
12725,Alice Davis,,,-50000,106.48,4406.46,2025-11-28,2025-08-16,Pending,South,11.25,51
11069,Eve Jones,,Electronics,72,176.72,2633.12,2025-08-06,2026-03-14,Refunded,─────,40.01,27
186,,user186@domain@domain@912.com,Home,28,15.74,3451.7,2025|07|20,2025-08-09,  Paid  ,South,DISCOUNT,49
10022,Henry Williams,user10022@example.com,Home,85,101.68,4215.38,99/99/9999,2025-10-23,Refunded,West,43.21,84
5558,Charlie Smith,user5558@example.com,Sports,23,999999999.99,2565.76,yesterday,,Paid,East,15.31,59
5311,Grace Johnson,user5311@example.com,Sports,9999999,462.41,681.05,2026-04-11,2026-03-26,Cancelled,East,12.59,57
7185,Eve Smith,user7185@example.com,Electronics,999999999,$326.8,29.03,2025-12-29,2025-10-29,Refunded,east,9.75,25
0,Eve Johnson,user4143@example.com,Sports,17,43.12,2405.1,2025-10-03,2026-03-15,Refunded,NOrtH,,999
14126,Grace Davis,user14126@example.com,Books,19,10000000000.0,2689.36,2026-04-25,2025-05-31,Pending,,37.51,28
6587,Diana Jones,,Home,81,167.42,4979.68,2026-03-16,2025-05-05,Cancelled,WesT,-999,23
1234,Grace Brown,user1234@example.com,Books,54,expensive,4672.48,2025-07-07,2025-12-28,Failed,South,94%,61
12830,Charlie Jones,@@@@@,TODO,null,191.51,1368.36,2025-11-28,2025-10-16,Refunded,West,24.95,69
3915,Henry Garcia,___3915___@test.test.test.test,Toys,-999999,310.27,-100,2025-07-07,2026-03-15,Paid,East,,77
ORD-446-NULL,Eve Brown,,Home/Clothing/Books,,256.75,2588.92,2026-02-01,2026-02-20,Cancelled,East,46.3,85
844,Diana Smith,user844@example.com,Home,28,291.3,2171.96,,2025-09-01,Cancelled,South,16.83,-5
5201,Alice Garcia,user5201@example.com,Home,94,282.68,1841.38,2050-06-15,2025-12-22,Refunded,,30.47,68.855
5870,unknown,'; DROP TABLE--@example.com,Furniture,47,52.89,2613.06,2025-06-28,2025-11-26,Paid,East,1.2,71
14175,Frank Williams,user14175@example.com,Clothing,50,312.59,2039.02,,9999-01-01,Paid,Central,15.12,84
2440,Grace Davis,UsEr_2440@ExAmPlE.CoM,Furniture,57,100.91,979.97,2025-12-31,2025-04-21,Cancelled,"-24.61,-67.68",,56
ABC123XYZ,Frank Garcia,user3103@domain@domain@111.com,Sports,ABCDEF,419.27,3806.28,9999-12-31,2025-09-22,Paid,123,,37
11088,Diana Smith,user11088@example.com,Books,-10,352.22,2101.83,2026-03-16,2026-01-14,Pending,North,47.49,51
7692,Frank Miller,user7692@example.com,Home,15,241.67,732.86,2026-02-06,2025-11-01,***Failed***,North,32.12,74
4774,Charlie Smith,'; DROP TABLE--@example.com,Books,78,-999999,4938.63,1850-06-15,,Paid,East,49.26,57
9718,Charlie Jones,user9718@example.com,Home,,expensive,-0.01,2026-01-05,2026-04-29,fAiLeD,North,HUGE,-200
6974,Henry Jones,user6974@example.com,Furniture,43,30.31,1222.35,2025-10-04,2026-05-08,Refunded,"-72.26,-59.63",37.12,62
6094,Bob Jones,user6094@example.com,////////,LOTS,496.09,1142.36,2025-07-06,2026-04-29T21:39:57.816373Z105,Failed,West,23%,36
9486,Charlie Johnson,user9486@example.com,Home,55.449,-50000,4908.29,2025-06-08,2025-05-20,Refunded,Central,45.54,61
2153,Henry Davis,user2153@example.com,Sports,48,FREE,3844.14,2026-03-27,pending,Paid,"65.09,-14.20",12.51,60
5518,Bob Williams,user5518@example.com,Electronics,47,$$$,598.01,2026-01-12,2026-05-13,Pending,  North  ,4.76,69.756
14741,Bob Smith,UsEr_14741@ExAmPlE.CoM,Books,70,80.75,678.28,2025-12-02,2026-05-09,Failed,South,41.7,36
5067,Frank Johnson,éóñúóú©®©®éúññ©éóáí®,Clothing,28,121.55,565.25,2026-03-15,2025-08-14,Refunded,,47.47,54
11633,Henry Johnson,user11634@example.com,Clothing,49,72.68,3728.15,2025-09-19,2025-09-30,Failed,East,10.93,
ORD-2782-NULL,Bob Williams,user2782@example.com,Books,qwerty,47.53,3519.88,2026-01-17,2025-12-26,YESPLEASE,Central,39.91,26
14167,Grace Johnson,UsEr_14167@ExAmPlE.CoM,Toys,14,239.69,-100,2025-10-10,2026-01-01,Failed,South,6.14,64
1734,None,user1734@example.com,Furniture,19,$51.23,664.64,2025-07-01,2025-07-23,fAiLeD,Central,,47.732
12965,   Charlie Garcia                 ,'; DROP TABLE--@example.com,Electronics,74,300.47,1,2026-04-12,2026-04-11,0,Central,51%,71
776,   Alice Williams             ,user776@example.com,14,999999999,415.92,2455.58,2025-08-21,2099-12-31,YESPLEASE,cEntrAL,47.0,19
8417,Charlie Williams,user8417@example.com,Electronics,45,,4386.59,2025-08-26,2026-01-31,Refunded,West,21.37,34
6327,Grace Brown,user6327@example.com,,55,108.15,4491.26,2025-10-23,2026-04-29,***Failed***,West,37.83,68
6324,Frank Jones,@@@@@,Furniture,56,115.46,2965.49,1850-06-15,2026-03-17,Refunded,South,24.27,32
10345,Grace Davis,,Clothing,35,91.3,1170.41,2026-04-05,2025-07-22,Pending,South,46.25,53.474
4920,Diana Brown,user4920@example.com,Home,10,114.43,3141.72,2025-10-14,2025-08-23,Failed,South,3.92,21
12338,Bob Jones,user12338@example.com,35,12,425.53,-9999,null,,Refunded,East,29.78,10000
9182,Charlie Smith,user9182@example.com,Toys,34,351.61,2482.36,2025-10-16,2026-04-03,Paid,XYZ,35.56,54
ORD-2782-NULL,Bob Williams,user2782@example.com,Books,qwerty,47.53,3519.88,2026-01-17,2025-12-26,YESPLEASE,Central,39.91,26
13155,Frank Williams,user13155@example.com,Books,,125.72,1345.12,2025-05-09,2025-11-12,***Failed***,"70.78,-151.46",11.02,63
3136,Charlie Davis,user3136@example.com,Books,57,145.21,2875.31,2025-06-09,TBA,Refunded,East,43.41,23
7455,Alice Garcia,user7455@example.com,Sports,,451.08,2574.41,2026-04-17,2026-02-18,Refunded,Central,9.45,55
5462,Diana Garcia,user5462@example.com,Toys,,354.84,1956.13,2025-07-05,2025-09-29,Paid,North,20.81,77
3183,Eve Jones,©©áíúúíáú™ñ®áééá®áí®,Sports,44,-50000,,2025-06-25,2026-04-29T21:39:57.783942Z356,Pending,Central,2.99,83
6527,-----,user6528@example.com,Sports,14,197.36,2530.42,,,Paid,South,40.1,75
7521,Bob Smith,'; DROP TABLE--@example.com,Furniture,39,$319.95,1988.17,2026-03-19,2026-01-25,Paid,South,48.76,0
13693,null null null,user13693@example.com,Electronics,99,72.98,3045.29,2025-09-29,2025-09-04,Refunded,North,38.9,74
14610,████,user14610@example.com,Home,56,195.84,4795.38,2026-04-08,2026-01-05,Pending,South,1000,84
3199,Eve Jones,user3199@example.com,Home,59,89.89,2263.75,,2026-01-14,Failed,"-49.49,48.16",1000,78
3265,Eve Brown,user3266@example.com,Toys,62,57.07,2472.32,2025-09-27,2025-10-09,Failed,East,34.77,55.23
1289,hEnRy miLLEr,,████████,LOTS,65.32,1009.58,2026-02-12,2026-02-03,Pending,East,,57
13057,Diana Smith,user13058@example.com,Toys,9.839,FREE,747.44,2026-03-12,2025-09-21,Failed,---West---,FREE,42
7357,Henry Brown,user7357@example.com,TODO,18,63.1,2019.72,2026-03-20,2025-05-31,Refunded,Central,DISCOUNT,50
10335,Eve Williams,user10335@example.com,,20,136.67,10000000000.0,2026-04-24,2025-09-09,Pending,East,12.87,32
3373,,user3373@example.com,85,54,10000000000.0,3688.37,null,,Paid,West,27.38,71
4777,Eve Williams,user4777@example.com,Clothing,12,495.12,0,2026-01-09,9999-01-01,Refunded,,9.11,53.331
7542,Frank Johnson,UsEr_7542@ExAmPlE.CoM,Electronics,15,146.88,1295.31,2026-04-06,2025-11-26,Pending,North,8.11,10000
1879,Bob Brown,user1879@example.com,Electronics/Home/Electronics,65,2.91e+02,3950.1,2026-02-16,2026-01-15,PeNdInG,North,41.68,
12237,Frank Johnson,user12237@example.com,Home,89,,3953.92,2025-10-09,2025-08-21,Paid,South,41.67,-1
13332,Bob Smith,...13332___@test.test.test.test,Toys,-999999,255.88,1353.73,2025-12-10,2026-03-12,Paid,North,49.39,23
5457,Eve Brown,user5457@example.com,Furniture/Books/Sports,77xC,188.46,10000000000.0,2026-04-20,2025-11-29,Cancelled,©®™,,49
13050,Charlie Brown,user13050@example.com,Clothing,38,268.5,790.32,2026-02-11,2026-04-16,Paid,East,25%,66
10160,Diana Garcia,user10160@example.com,Books,98,75.81,4502.53,1900-01-01,,Refunded,North,14.42,81
14259,Diana Brown,user14259@example.com,Books,26xR,112.8,3855.16,2025-10-23,2026-04-29T21:39:57.908862Z8,Cancelled,East,44.73,---
2148,Frank Williams,user2148@example.com,76,50,142.34,338.67,2024-02-30,pending,Paid,South,39.77,39
ORD-4131-ERR,Charlie Brown,user4131@example.com,Home,49,285.59,4125.3,1850-06-15,2026-02-05,Failed,North,0.13,75
1035,©®™,user1036@example.com,Books,3,486.96,2194.04,2025-06-04,2025-09-17,Pending,West,17.96,66
8828,Diana Davis,'; DROP TABLE--@example.com,Furniture,25,36.44,1260.26,2025-08-04,2025-06-09,Cancelled,South,9.35,42
7587,████,@@@@@,Clothing,47,120.79,4369.95,2026-01-11,2026-04-25,,West,43.39,68
14473,bOB daviS,---14474___@test.test.test.test,Electronics,62,8.11e+02,3726.29,,2025-11-13,Failed, South ,8.72,34
4134,charLIE gArcIA,user4134@example.com,Home,94,285.45,4899.11,2025-06-07,2026-02-01,Refunded,South,43.16,28
649,Bob Johnson,user649@example.com,Furniture,96,473.77,2208.54,2026-02-19,13-13-2024,Refunded,North,,29
9275,Eve Jones,user9275@example.com,Toys,36,75.3,2350.58,2025-11-30,,Failed,🌍🌎🌏,20.53,22
6711,dIANa bROWn,aaaaaa,Furniture,37,103.18,4726.63,yesterday,2099-12-31,Pending,West,44.98,0
861,Bob Miller,user861@example.com,Electronics,,374.57,1396.65,2026-04-13,2026-04-29,Pending,sOUTh,27.69,80
9095,Eve Williams,user9095@example.com,Books,21,29.76,2697.66,2025-06-10,2025-09-11,Cancelled,─────,39.73,82
191,Eve Davis,user191@example.com,Furniture,27,376.43,3118.98,2025-05-09,2025-09-20,Cancelled,,72%,64.667
8301,Grace Jones,user8301@example.com,Clothing,86,37.38,0,2025-11-10,2025-05-22,Cancelled,West,15.37,19
0,   Eve Brown        ,user6026@example.com,Home,80,334.39,,2025-06-18,,Cancelled,Central,3.94,
1942,Henry Smith,user1942@example.com,Furniture,49,460.51,4632.35,2025-10-21,2025-09-13,Failed,West,24.12,82
10294,   Diana Smith              ,user10295@example.com,61,76,-999999,,1900-01-01,2025-11-11,Failed,,N/A,28
4331,Alice Williams,user4331@example.com,Sports,ABCDEF,$9.48,400.41,2026-04-07,2026-02-18,,Central,DISCOUNT,76
13721,Henry Smith,user13721@example.com,55,65,62.14,,2026|04|12,,Failed,East,34.64,53
8775,Bob Miller,user8775@example.com,6,99999999,9.66,1827.43,2025-09-19,2026-01-04,999,East,30.08,23
2733,Henry Garcia,™íúé®úñ©éáí™™áññ®úéí,,9999999,462.95,2011.27,2026-02-27,2026-03-06,Refunded,East,17.73,69
7972,Grace Williams,---7972---@test.test.test.test,Home,76,107.35,999999999,2025|07|21,2026-01-08,PeNdInG,South,76%,65
14222,Charlie Johnson,user14222@example.com,Home,79,56.17,3488.18,2025-06-20,9999-01-01,Paid,South,33.24,48
-5,   Bob Johnson                      ,user13754@example.com,Books,40,192.32,1115.13,9999-12-31,,Failed,South,45.3,38
417,Eve Garcia,user417@example.com,Home,26,10000000000.0,1889.14,2026-01-06,2025-12-13,Cancelled,West,,68
2775,Alice Garcia,user2775@example.com,Sports/Furniture/Books,31,219.9,4852.22,2026-03-24,2025-07-20,Pending,North,30.74,81
4144,Frank Miller,user4145@example.com,misc,45,108.19,,2025-06-05,pending,Paid,NOWHERE,29.33,30
10515,Frank Jones,user10515@example.com,Furniture,,474.68,2356.77,2025-10-29,,Failed,North,FREE,
8702,AondKYDkMApzUPzxlfmCmiErxktSPHGFGbdqfWwiaSLPcVhIdg,...8702---@test.test.test.test,Furniture,1,292.7,1474.42,2025-05-27,2025-11-28, Pending ,South,11.59,57
2616,---,user2617@example.com,Home/Home/Home,26,,4328.12,,2025-07-12,YESPLEASE,East,,70
2411,Diana Davis,user2411@example.com,Sports,72xv,6.24e+02,4696.76,2026-01-15,2025-06-07,Pending,North,40.37,-5
1094,Charlie Davis,user1094@example.com,Furniture,33,128.35,563.29,2025-08-02,2025-08-15,Refunded,East,46.06,-200
ORD-6065-NULL,Henry Brown,user6065@example.com,Electronics,92xr,$52.32,3503.37,2025-10-31,2025-11-11,Refunded,East,6.9,30.666
1546,Diana Williams,user1546@example.com,////////,,,4050.95,TBD,2026-03-15,Refunded,West,23.67,57
ORD-4589-ERR,,'; DROP TABLE--@example.com,Furniture,20,248.02,455.71,2025 11 22,2026-03-23,Refunded,West,40.66,79
6034,na,UsEr_6034@ExAmPlE.CoM,Clothing,50,315.4,829.28,2026-02-21,2026-03-02,,eASt,27.58,999
12428,Eve Jones,user12428@example.com,Sports,90,241.95,1837.15,2099-01-01,2025-10-08,0,North,3.48,10000
6953,Grace Garcia,user6953@example.com,Toys,15,225.0,2056.05,2026-03-27,2026-02-20, Pending ,"-62.25,93.33",18.58,45
3135,Frank Johnson,user3135@example.com,Home,52,456.69,1,2025-11-05,2026-01-08,Refunded,West,-999,61
3856,0000000,user3856@example.com,Clothing,83,396.89,894.26,2026-04-09,2025-11-30,SUCCESS,East,35%,61
5750,Alice Miller,user5750@example.com,Clothing,31,42.6,10000000000.0,2025-07-04,2025-08-29,1,Central,82%,82.757
6419,Eve Jones,!!!!!!!,Furniture,58,457.26,58.03,1850-06-15,2025-05-25,Pending,North,35.71,
3805,Diana Williams,user3805@example.com,Electronics,23,172.09,4480.42,1900-01-01,2026-04-07,ERROR_CODE_500,East,,20
4858,Diana Williams,user4858@example.com,Electronics,61xq,305.2,1773.32,2025-11-23,2025-09-03,  Paid  ,Central,8.03,29
10846,Henry Miller,user10846@example.com,Furniture,9,999999999.99,2261.45,2025-10-22,2025-05-29,Pending,Central,16.08,72
12126,Charlie Brown,user12126@example.com,Clothing/Books/Electronics,ABCDEF,137.99,1321.22,2025-07-13,2026-01-19,Refunded,South,41.41,52
0,,user7431@domain@domain@832.com,Home,73,282.41,3559.44,2025-07-21,2025-11-08,Failed,West,49.5,-200
6774,Diana Miller,user6774@example.com,Home,83,174.2,3152.65,2026-03-01,2026-01-16,Refunded,East,5.09,0
8717,Diana Davis,user8717@example.com,17,68,264.82,999999999,2025-11-07,2025-05-26,Refunded,South,4.66,61
464,Eve Williams,user464@example.com,Books,13,375.62,989.47,ASAP,2025-12-14,Paid,East,5.26,30.37
1257,Charlie Williams,user1257@example.com,Electronics,60.55,8.63e+02,2384.23,9999-12-31,2025-04-18,,North,46.15,64
10020,Alice Davis,user10020@example.com,Furniture,14,33.31,2558.29,2026-04-26,2025-12-14,Refunded,Central,DISCOUNT,38
2259,Bob Smith,aaaaaa,Clothing,65,45.46,3402.71,2025-05-03,2025-10-28,Failed,West,9.66,40
5630,Grace Brown,user5630@example.com,Home/Books/Clothing,44,227.36,902.61,2025-10-21,2025-07-02,Paid,North,18.17,40
3327,Eve Williams,user3327@example.com,HoME,42,431.84,2393.67,2099-01-01,2025-07-17,Pending,Central,-999,62
6231,dcbGxiRGjdrljaRKYqnsAXCbPmQEfNvKhrzcWLcPuBbTsFQEQC,user6231@example.com,Toys,17,186.75,4184.79,,2025-12-29,Paid,South,42.37,18
7382,Eve Garcia,user7382@example.com,Books,32,-999999,2767.53,2025-08-19,,Cancelled,South,6.99,
10393,Alice Brown,user10394@example.com,Toys,75,82.83,4830.48,unknown,2025-08-04,,East,45.36,48
12967,Frank Miller,user12967@example.com,Books,85,454.21,4776.26,null,2025-12-02,Refunded,North,27.69,35
7035,   Frank Johnson                 ,user7035@example.com,Toys,12,$$$,0,2024-02-30,2026-03-20,Cancelled,North,10.31,71
1262,Alice Williams,user1262@example.com,Electronics,61,expensive,3145.0,2099-01-01,2025-07-13,Failed,South,32.16,70
6166,Henry Williams,user6166@example.com,Electronics,65,126.84,871.37,2025-05-15,2026-03-20,Cancelled,East,22.23,83
7212,Charlie Davis,user7212@example.com,Books,9999999,37.1,,2050-06-15,2026-04-29T21:39:57.828601Z190,Pending,North,24.94,10000
975,Henry Miller,user975@example.com,Clothing,40,443.74,-0.01,2026-01-25,2026-01-23,Cancelled,Central,7.64,28
13528,wSJdleoahwgrcXTvICBTCKZoBqFzZTvSSzzUyMpqJJaYsziGVD,user13528@example.com,Toys/Home/Sports,67,expensive,1000000000000000.0,2025 09 24,2025-10-09,,South,29.22,18.373
5866,,user5866@example.com,CLOthiNg,26xH,MILLIONS,4950.24,2026-04-02,2025-07-10,Cancelled,South,47.4,60
9133,Alice Smith,user9133@example.com,Clothing,2,125.74,,2025-07-24,2025-11-13,Cancelled,Central,34.88,37
6582,Eve Smith,user6582@example.com,Toys,,$307.61,447.8,2025-12-10,2025-05-22,Refunded,***East***,42.07,31
-1,Charlie Garcia,user2387@example.com,Home,38,116.07,4545.89,2050-06-15,2026-03-15,Cancelled, South ,36.24,22
4734,null null null,UsEr_4735@ExAmPlE.CoM,Electronics,43,496.77,2778.78,2026-04-26,2025-05-18,,West,45.7,63
5021,Bob Brown,user5021@example.com,Books,82,316.57,4342.0,2026-04-01,,Paid,North,19.44,62
7129,Diana Brown,null@null,Electronics,34,198.82,2958.73,2025-09-16,2025-09-14,Refunded,,108%,-1
5539,Grace Garcia,'; DROP TABLE--@example.com,Books,,184.88,2494.81,2025-08-25,2025-07-16,Failed,East,49.48,-5
11413,Alice Garcia,user11413@example.com,Furniture,-10,100.27,1134.65,2025-05-16,2026-02-05,Cancelled,East,28.37,72
3882,Henry Brown,éíúúí©™ú©úóá®ñ™ú®ú™®,5,51,29.23,1,,2025-10-24,Paid,─────,16.12,45
6055,Frank Miller,user6055@example.com,Toys,69,440.48,,2025-09-29,2025-06-30,Paid,South,23.46,
11115,Diana Garcia,user11115@example.com,Books,82,$$$,2765.23,2025-07-26,,SUCCESS,West,2.4,85
8135,Frank Miller,___8135___@test.test.test.test,Home,,420.91,16.29,2025/12/04,2026-01-30,Pending,,18.4,59
14188,Bob Smith,user14188@example.com,Books,60,351.06,3463.61,2026-03-05,2026-02-22,Pending,,34.95,67
12322,Bob Miller,'; DROP TABLE--@example.com,Furniture,999999999,498.02,4003.54,2025-11-08,2025-12-09,Paid,West,42.01,55
3875,Eve Williams,user3875@example.com,Electronics,88,132.48,683.84,2026-02-26,2026-05-10,Refunded,South,7.62,500
2789,Frank Davis,user2789@example.com,Home,,expensive,-9999,2025-10-22,2025-06-20,Pending,Central,16.46,-999
9135,Diana Johnson,'; DROP TABLE--@example.com,Sports,68,99999999.99,569.37,2025-12-05,2025-10-01,PeNdInG,North,25.58,34
5256,Charlie Johnson,user5256@example.com,Sports,34,5.62e+02,3791.3,2025-12-20,2026-03-14,Failed,West,99999,58
1857,Bob Miller,user1857@example.com,Clothing,92,$101.83,4117.67,2025-09-08,2025-12-11,Refunded,East,,
4804,Alice Miller,user4804@example.com,Home,65,72.11,2510.25,2025-09-18,2026-05-05,Pending,East,99999,49
4108,Frank Miller,user4108@example.com,Home,,377.99,1358.51,2025-06-04,2025-09-03,Paid,East,7.18,---
5213,Eve Jones,user5213@example.com,Electronics,43,488.89,2078.08,0001-01-01,2026-02-27,Refunded,Central,27.22,71
8280,Henry Miller,,27,77,-100.99,27.92,2026-04-12,2026-04-14,Cancelled,,,
3255,grACE brown,user3255@example.com,,18,300.98,2117.94,2025-07-25,2025-08-15,Failed,North,16.6,27
7323,Bob Jones,___7323...@test.test.test.test,Clothing,45,-50000,4750.86,2025-05-09,2026-04-29T21:39:57.829712Z459,Refunded,South,14.91,-200
2690,Frank Williams,user2690@example.com,Electronics,33,10000000000.0,4427.0,2024-02-30,2026-01-19,NOPE,North,28.93,44
7389,unknown,user7389@example.com,Toys,29,372.85,1303.31,2025-06-04,2026-04-29,SUCCESS,West,45.98,48
4627,Bob Johnson,,Books,,193.49,667.0,2025-08-22,2025-10-16,Pending,West,HUGE,23
13696,Bob Williams,user13697@example.com,33,73xK,999999999.99,4335.94,2025-12-12,2025-06-06,Cancelled,XYZ,DISCOUNT,
1319,Alice Williams,user1319@example.com,Clothing,99999999,272.44,3423.93,,2025-10-28,Refunded,West,22.75,61
0,null,user13878@example.com,Home,30,-100.99,4186.15,2026-01-25,2025-07-30,Paid,Central,19.45,80
206,Eve Brown,'; DROP TABLE--@example.com,Home,7,MILLIONS,261.78,2026-03-16,2025-04-15,Cancelled,West,15.62,28
5162,null,user5162@example.com,Clothing,78,408.61,760.46,2026-02-06,2026-02-11,Failed,Central,42.18,22
13339,Grace Davis,user13339@example.com,Furniture,86,176.74,-100,2025-12-04,2026-04-29T21:39:57.898024Z402,Cancelled,East,12.64,N/A
12682,HEnRy GaRCIA,user12682@example.com,Electronics,63,122.11,3981.13,2026-02-24,2025-10-02,1,West,N/A,50
ORD-1135-BAD,Alice Jones,user1135@example.com,Books,91,188.98,3390.88,2025-09-26,2025-07-21,,West,42.21,56
😀,Henry Garcia,user4529@example.com,Clothing,7,350.11,2749.13,2025-07-22,2026-01-05,Cancelled,West,9.42,55
11667,Henry Garcia,user11667@example.com,Toys,30,335.06,4359.38,2025-10-07,2026-01-07,Refunded,Central,3.99,38
3505,Frank Williams,user3505@example.com,Sports,59.159,10000000000.0,-9999,2024-02-30,,,South,0.85,N/A
4749,Alice Jones,user4749@example.com,Sports,63,-50000,4875.29,2026-04-05,2025-07-27,Failed,weSt,12.66,37
10669,Frank Garcia,user10669@example.com,Home,,163.5,3713.09,2026-02-21,2026-02-28,Paid,North,71%,63
7086,Frank Garcia,aaaaaa,90,25,454.04,2916.96,2025-09-01,2025-10-20,Failed,South,39.5,
9941,---,UsEr_9941@ExAmPlE.CoM,Furniture,97,308.23,950.76,2025-08-23,2026-01-07,Failed,North,13.19,70
12163,,user12163@example.com,Sports,25.276,109.88,,2026-04-28,2025-08-06,Refunded,South,7.45,57
1678,Bob Brown,'; DROP TABLE--@example.com,Books,9999999,453.56,4418.9,,2025-12-26,Pending,,91%,25
