order_id,customer_name,phone,order_date,delivery_date,quantity,unit_price,total_amount,product_category,shipping_status
5004,John Doe,0941296272,2024-03-21,2024-04-08,52pcs,340,17680,Electronics,delivered
5005,John,0477055580,2024-07-19,2024-08-02,9,161,1449,Books,pending
5006,John Doe,0331911062,2024-03-08,2024-04-01,N/A,314,0,Electronics,pending
5007,Jane Smith,0155635326,2024-05-14,2024-05-19,42,367,15414,Clothing,Unknown Status
5008,John Doe,0743735999,2024-03-18,2024-04-05,94,38,3572,Electronics,shipped
5009,Jane Smith,0201621711,2024-02-06,2024-02-24,45,354,15930,Clothing,shipped
5010,John Doe,0659576606,2024-02-17,2024-02-29,83,,0,Food,delivered
5011,Jane Smith,0844346351,2024-07-25,2024-08-07,37,69,,Clothing,shipped
5012,John Doe,0940363112,2024-06-07,2024-06-13,5,213,1065,Clothing,shipped
5013,Jane Smith,0637815418,2024-04-02,2024-04-11,44,16,704,,pending
5014,John Doe,0960149587,2024-12-11,2025-01-10,N/A,289,0,Books,pending
5015,Jane Smith,33212793593,2024-01-27,2024-01-17,70,55,3850,Clothing,shipped
5016,,0499579949,2024-11-22,2024-12-05,97,132,12804,electronics,shipped
5017,Jane Smith,0371332888,2024-04-18,2024-05-11,57pcs,94,5358,Electronics,pending
5018,John Doe,0317919905,2024-02-12,2024-02-19,10pcs,476,4760,Electronics,shipped
ORD-4019,Jane Smith,0585377317,2024-02-03,2024-02-16,73,257,18761,Electro­nics,pending
5020,John Doe,0351013689,2024-05-26,2024-06-20,48,,0,Clothing,pending
5021,Jane Smith,0434460060,2024-02-01,2024-02-09,81,2049,165969,Clothing, PENDING
5022,John Doe,0872324328,2024-02-09,2024-02-15,29,485,14065,Clothing,shipped
5023,Jane Smith,0483216967,2024-03-17,2024-04-07,15,94,1410,Electro­nics,delivered
5024,John Doe,0245108225,2024-08-14,2024-08-21,52,177,9204,Clothing,pending
5025,Jane Smith,0992019826,2024-09-17,,78,-488,-38064,Clothing,shipped
5026,John Doe,0174720572,2024-12-19,2024-12-18,96,166,15936,ELECTRONICS,delivered
5027,Jane Smith,0588070438,2024-11-21,2024-12-16,52,328,17056,Books,shipped
5028,John Doe,0110636841,2024-05-16,2024-06-13,93,163,15159,ELECTRONICS,pending
ORD-4029,Jane Smith,0476231700,2024-09-11,2024-09-21,92,438,40296,Electronics,delivered
5030,John Doe,2933126516,2024-02-19,2024-02-25,20,377,40269,Food,shipped
5031,Jane Smith,0456795720,2024-11-14,2024-11-16,80,477,38160,Electronics,pending
5032,John Doe,0574452371,2024-11-10,2024-12-04,27,323,8721,,pending
5033,Jane Smith,0198139976,2024-10-01,2024-09-30,77,213,16401,Books,delivered
5034,John Doe,0242330374,2024-12-12,,93,459,42687,Electronics,delivered
5035,Jane Smith,(787) 423-6308,2024-04-26,2024-05-13,58,-460,-26680,Books,pending
ORD-4036,John Doe,0389383264,2024-07-17,2024-08-13,41,39,1599,Books,shipped
5037,Jane Smith,0137057876,2024-04-24,2024-04-26,0,72,0,Books,shipped
5038,John Doe,0437919438,2024-07-26,2024-08-06,57pcs,394,22458,Food,pending
5039,Jane Smith,N/A,2024-01-11,2024-01-28,20,56,1120,Clothing,shipped
5040,John Doe,0793333679,2024-07-14,2024-07-28,7,251,1757,Clothing,pending
5041,Jane Smith,0792160702,2024-11-18,2024-12-05,91,81,7371,ELECTRONICS,Unknown Status
5042,John Doe,0895585010,2024-10-27,2024-11-15,68,126,8568,Books,delivered
5043,Jane Smith,0402433261,2024-12-22,2024-12-28,97,58,5626,Books,shipped
5044,John Doe,N/A,2024-03-26,2024-03-19,N/A,247,0,Food,delivered
5045,Jane Smith,0817437914,2024-09-14,2024-09-04,6,199,1194,Books,shipped
5046,John Doe,0544771822,2024-12-25,2025-01-13,64,309,19776,ELECTRONICS,delivered
5047,Jane Smith,0538651379,2024-04-24,2024-04-26,38,394,14972,Books,delivered
5048,John Doe,0305276115,2024-10-16,2024-11-01,10,-125,-1250,Books,pending
5049,john,33202096329,2024-05-15,2024-06-14,38,169,6422,Electronics,shipped
5050,john,0711780852,2024-10-11,2024-10-24,17,366,6222,Books,shipped
5051,Jane Smith,0141122745,2024-04-23,2024-05-02,45pcs,436,19620,Clothing,Unknown Status
5052,John Doe,0669540920,2024-06-25,2024-07-09,58,205,11890,Electronics,pending
5053,Jane Smith,0632001439,2024-06-02,2024-06-05,54,$108,5832,Food,shipped
5054,John Doe,0641318159,2024-05-01,2024-05-06,78,306,23868,Books,shipped
5055,Jane Smith,0380296351,2024-08-04,2024-08-29,7,56,392,Food,pending
5056,,5832390008,2024-08-23,2024-09-09,79,56,4424,Electronics,delivered
5057,Jane Smith,0217205194,2024-05-10,2024-05-11,35,184,6440,Electronics,shipped
5058,John Doe,0867201358,2024-09-03,2024-09-14,30,$10,49551,Books,Pending 
5059,Jane Smith,0349645292,2024-12-26,2025-01-19,94,319,29986,Electronics,shipped
ORD-4060,John Doe,0215887400,2024-08-17,2024-08-27,86,$480,41280,Electronics,shipped
5061,Jane Smith,0106505848,2024-08-27,2025-13-45,65,334,21710,Electronics,delivered
5062,John Doe,N/A,2024-06-10,2025-13-45,75,335,25125,Clothing,pending
5063,Jane Smith,0981720871,2024-05-12,2024-05-23,70,,0,Books,pending
5064,John Doe,0735190410,2024-06-04,2024-06-20,71,297,21087,Electronics,pending
5065,Jane Smith,0520187615,2024-05-09,2024-05-23,13,386,8538,Clothing,shipped
5066,John Doe,0708954780,2024-03-24,2024-04-01,32,$67,48132,Food,Unknown Status
5067,Jane Smith,0509755628,2024-01-21,2024-02-17,42,367,15414,Electronics,pending
5068,John Doe,0133320609,2024-04-03,2024-03-31,37,202,7474,Electronics,Unknown Status
5069,Jane Smith,0800289218,2024-05-21,2024-06-07,26,48,46524,Books,shipped
5070,John Doe,0200478949,2024-04-02,2024-04-16,74,200,15338,Books,delivered
5071,Jane Smith,0964474722,2024-10-24,2024-11-13,91,$337,30667,Food,shipped
5072,John Doe,0484484877,2024-05-11,2024-05-02,14pcs,77,1078,Electronics,pending
5073,Jane Smith,N/A,2024-08-03,2024-08-01,97,305,29585,Food,pending
ORD-4074,John Doe,0805899582,2024-03-10,2024-03-11,90,266,23940,Food,pending
5075,Jane Smith,0132408172,2024-09-09,2024-09-24,29,242,7018,Books,pending
5076,John Doe,0185826238,2024-02-27,2024-03-24,63,8796,19948,Food,shipped
5077,Jane Smith,0894260561,2024-07-19,2024-08-03,84,-411,-34524,Clothing,delivered
5078,John Doe,33772792786,2024-03-23,2024-03-30,47,267,12549,Food,pending
5079,Jane Smith,0628683311,2024-06-01,2024-06-29,80,482,38560,Books,pending
5080,John Doe,0305705200,2024-04-16,2024-04-18,99,7532,745668, Electronics ,delivered
5081,,N/A,2024-04-02,2024-04-17,93,389,4306,Electronics,delivered
5082,John Doe,0949973697,2024-10-28,2024-11-18,30,,0,Clothing,delivered
5083,Jane Smith,0469458684,2024-07-06,2024-07-29,59,134,,Food,shipped
5084,John Doe,0332223703,2024-09-09,2024-10-08,44,317,13948, Electronics ,pending
5085,Jane Smith,0530422365,2024-03-15,2024-03-06,53,,0, Electronics ,Pending 
5086,John Doe,1528834064,2024-05-11,2024-05-21,1,322,322,Books,delivered
5087,Jane Smith,N/A,2024-05-01,2024-05-11,78,278,21684,,Unknown Status
5088,John Doe,0113245346,2024-09-17,2025-13-45,17,327,,Electronics,delivered
5089,Jane Smith,0931709309,2024-09-11,2024-09-27,87,115,10005,Books,Unknown Status
5090,John Doe,N/A,2024-06-27,2024-07-06,53,378,20034,Electronics,pending
5091,jOhN ,0342235941,2024-04-21,2024-04-27,61,418,25498,Clothing,shipped
5092,John Doe,0381119962,2024-12-14,2024-12-18,90,5624,506160,Clothing,pending 
5093,Jane Smith,0844138476,2024-01-13,2024-02-05,1,56,56,Food,pending
5094,John Doe,0843884192,2024-06-11,2024-07-01,80,225,18000,Electro­nics,shipped
5095,Jane Smith,0261094095,2024-01-27,2024-02-06,95,30,14212,ELECTRONICS,delivered
5096,John Doe,0190982341,2024-04-06,2024-04-14,57,$451,25707,Books,delivered
ORD-4097,Jane Smith,0923440224,2024-04-09,,-1,321,-321,Clothing,pending
5098,,0709683535,2024-04-11,2024-04-26,87,425,36975,Electronics,shipped
5099,John,0372699305,2024-06-03,2024-05-24,39,$327,,Electronics,delivered
ORD-4100,John Doe,0113306071,2024-04-15,2024-04-17,86,,0,Food,shipped
5101,Jane Smith,0442568787,2024-02-21,2024-02-23,44,470,20680,Books,pending
5102,John Doe,0942981252,2024-02-11,2024-02-18,14,497,6958,Food,delivered
5103,Jane Smith,0582083220,2024-11-27,2025-13-45,59,440,25960,Electronics,pending
5104,  John  ,0480518366,2024-09-25,2024-10-06,62,148,9176,Electronics,delivered
5105,Jane Smith,0601637180,2024-03-17,2024-03-14,77pcs,292,49639,Food,pending
5106,John Doe,0404674370,2024-08-23,2024-08-29,67,213,14271,Food,pending
ORD-4107,Jane Smith,0832060594,2024-04-01,2024-04-23,16,448,7168,Books,pending
5108,John Doe,0486070025,2024-12-24,2024-12-30,84,445,37380,ELECTRONICS,shipped
5109,Jane Smith,N/A,2024-08-12,2024-08-31,43,$84,3612,Electronics,delivered
5110,John Doe,0722018801,2024-09-19,2024-09-10,54,101,5454,Books,pending
ORD-4111,john,0994456651,2024-11-01,2024-11-29,69,190,13110,ELECTRONICS,shipped
5112,John Doe,0125030261,2024-09-23,2024-10-08,-4,496,, Electronics ,pending
5113,Jane Smith,0486857233,2024-12-15,2025-01-04,84,13143,1104012,Clothing,delivered
5114,John Doe,0104909796,2024-04-08,2024-04-23,49,456,22344,Electronics,shipped
5115,Jane Smith,33831776136,2024-03-24,2024-03-31,29,462,13398,Clothing,pending
5116,John Doe,0171075098,2024-02-19,2024-03-09,40,129,5160,Electronics, PENDING
5117,Jane Smith,0399249097,2024-02-20,2024-02-25,89,128,11392,Food,pending
5118,John Doe,0758493450,2024-01-28,2024-02-21,87,$232,20184,Clothing,delivered
5119,Jane Smith,0550581385,2024-12-27,2025-01-23,-9,151,-1359,Clothing,pending
5120,John Doe,N/A,2024-05-06,2024-05-17,35,203,39265,Electronics,shipped
5121,Jane Smith,0969898717,2024-08-22,2024-09-02,41,263,,Books,pending
5122,John Doe,0792679341,2024-09-18,2024-10-14,49,126,6174,Electronics,delivered
5123,Jane Smith,0622523486,2024-08-07,2024-09-04,53,28,1484,Books,Unknown Status
5124,JOHN,0407571924,2024-02-10,2024-03-09,14,133,1862,,pending
5125,Jane Smith,0437379232,2024-12-17,2025-01-09,40,346,13840,Electronics,delivered
5126,John Doe,0746516784,2024-05-12,2024-05-30,37,486,17982,Books,shipped
5127,Jane Smith,0582445071,2024-03-03,,7,100,2434,Clothing,shipped
5128,  John  ,0908834421,2024-01-03,2024-01-31,8,-178,-1424,Food,shipped
5129,Jane Smith,0384804690,2024-08-08,2024-09-05,-1,45,9116,Clothing,shipped
5130,John Doe,0346392473,2024-04-10,2024-04-30,89pcs,247,21983,Electronics,delivered
5131,,0853657650,2024-01-19,2024-01-30,91,283,25753,,Pending 
5132,John Doe,0370282520,2024-06-22,2024-07-10,9,349,3141,Clothing,pending
5133,Jane Smith,0440812315,2024-04-16,2024-04-26,44,169,,Clothing,PENDING
5134,,0668362345,2024-10-09,2025-13-45,41,177,7257,Books,pending
5135,Jane Smith,0275028307,2024-06-13,2024-06-30,97,257,24929,,Pending 
5136,John Doe,0206731362,2024-11-10,2024-11-19,3,160,480,Electronics,shipped
5137,Jane Smith,0757251750,2024-07-21,2024-08-20,80pcs,467,37360,Food,Unknown Status
5138,John Doe,0308737606,2024-06-16,2024-07-08,75,$3,225,Electronics,PENDING
5139,Jane Smith,(209) 550-4110,2024-02-26,2024-03-13,68,143,9724,Food,pending
5140,John Doe,0820041694,2024-11-11,,88pcs,460,44177,Books,pending
5141,Jane Smith,0774227291,2024-05-03,2024-05-23,6,210,1260,Food,shipped
5142,John Doe,0664706743,2024-03-18,2024-04-09,1,340,31142,Electronics,delivered
5143,Jane Smith,0218118816,2024-04-15,2024-05-07,94,306,28764,Electronics,pending
5144,  John  ,0281441629,2024-12-04,2024-12-29,97,45852,4447644,Electro­nics,pending
5145,,5721827379,2024-08-09,,1,-221,-221,Clothing,Unknown Status
5146,John Doe,0109685793,2024-03-17,2024-03-25,-3,487,-1461,Books,pending
5147,Jane Smith,0790334065,2024-06-13,2024-06-29,4,183,732,Clothing,pending
5148,John Doe,N/A,2024-10-09,2024-11-05,15,420,6300,Books,pending
5149,Jane Smith,0816295912,2024-11-23,2024-11-25,50,298,7170,Electronics,delivered
5150,John Doe,0882537087,2024-04-24,2024-04-22,60,310,18600,Clothing,pending
5151,Jane Smith,0393481224,2024-09-26,2024-10-23,35,215,7525,Food,delivered
5152,John Doe,0199947193,2024-01-27,2024-01-31,19,-18,37467,ELECTRONICS,shipped
5153,Jane Smith,0696097820,2024-02-04,2024-02-18,14,-500,,Books,pending
5154,John Doe,0378201564,2024-01-11,2024-01-24,91,466,,Books,pending
5155,Jane Smith,6488588851,2024-06-28,2024-07-09,33,78,2574,Electronics,shipped
5156,,0553874616,2024-05-27,2024-06-02,77pcs,412,31724,Clothing,pending
5157,Jane Smith,N/A,2024-10-02,2024-10-28,81pcs,208,16848,Electronics,pending
ORD-4158,John Doe,0998543615,2024-11-25,2024-12-01,50,212,10600,,Unknown Status
5159,Jane Smith,0285863887,2024-09-10,2024-09-22,93,$120,11160,Clothing,delivered
5160,John Doe,0482227463,2024-11-28,2024-11-25,75,322,24150,,pending
ORD-4161,Jane Smith,0720064283,2024-07-15,2024-08-04,5,175,7747,Books,pending
5162,John Doe,33853020149,2024-02-06,2024-03-02,27pcs,183,4941,Clothing,pending
5163,,0321808427,2024-02-08,2024-02-04,43,389,16727,Clothing,shipped
5164,  John  ,0337886536,2024-01-28,2024-01-20,3,148,444,,pending
5165,Jane Smith,0383825149,2024-04-13,2024-05-12,65,$288,18720,Books,shipped
5166,John Doe,0143908943,2024-02-01,2024-01-29,48,117,5616,Books,delivered
5167,Jane Smith,0821429281,2024-08-09,2024-09-03,96,431,41376,Clothing,pending
5168,John Doe,2163330098,2024-11-19,2024-11-20,28,137,3836,Electronics,delivered
5169,Jane Smith,0888548561,2024-02-27,2024-03-23,77,474,36498,Electronics,pending
5170,John Doe,0424346890,2024-06-16,2024-06-18,15,481,7215,Books,pending
5171,Jane Smith,0772708301,2024-08-24,2024-08-31,2,290,580,Books,delivered
5172,,0972818708,2024-08-19,2024-08-23,96,336,32256,Electronics,shipped
5173,Jane Smith,0712208908,2024-04-28,2024-05-06,68,244,16592,electronics,delivered
5174,John Doe,0181906961,2024-05-24,2024-06-14,48,76,3648,Clothing,shipped
5175,Jane Smith,0664096658,2024-11-01,2024-11-06,87pcs,75,6525,Books,shipped
5176,John Doe,0150348920,2024-09-24,2024-10-02,39,298,11622,, PENDING
5177,Jane Smith,0377501376,2024-04-17,2024-05-10,35,192,6720,Electronics,shipped
5178,John Doe,0284945506,2024-03-16,2024-03-20,27,441,11907,Food,delivered
5179,Jane Smith,0244616652,2024-08-28,2024-09-01,10,456,4560,Books,pending
5180,John Doe,0636970032,2024-10-10,2024-11-02,71,368,26128,Electronics,delivered
5181,Jane Smith,0746123912,2024-03-09,2024-03-03,15,-270,-4050,,delivered
5182,John Doe,0954513890,2024-11-14,2024-11-30,49,142,6958,Electronics,delivered
5183,Jane Smith,33993241419,2024-01-20,2024-01-31,52,256,13312,Electro­nics,pending
5184,John Doe,(536) 854-4039,2024-10-14,2024-11-02,N/A,293,0,Books,pending
5185,Jane Smith,0179587902,2024-08-09,2024-08-02,44,165,7260,Electronics,delivered
ORD-4186,John Doe,0231409010,2024-09-11,2024-09-14,82,450,36900,Electronics,pending
5187,Jane Smith,0419528614,2024-09-02,2024-09-15,13pcs,16,208,Electronics,pending
5188,John Doe,0316103946,2024-07-25,2024-07-20,N/A,407,0,Clothing,shipped
5189,JOHN,0509496172,2024-03-21,2024-04-03,95,349,33155,Clothing,pending
5190,,0364923934,2024-05-06,2024-05-25,88,52,4576,Electronics, PENDING
5191,Jane Smith,0126605577,2024-07-11,2024-07-19,24,153,3672,Electronics,shipped
5192,John Doe,0541127270,2024-03-27,2024-04-23,20,491,9820,Books,delivered
5193,Jane Smith,0452230342,2024-11-05,2024-12-03,57,16,912,Food,pending
5194,John Doe,0549170613,2024-01-21,2024-02-11,3,164,492,Electronics,delivered
5195,Jane Smith,N/A,2024-09-21,2024-09-27,70pcs,56,15455,Electronics,delivered
5196,John Doe,0192428574,2024-07-22,2024-08-08,3,450,1350,Electronics,pending 
5197,Jane Smith,0835116690,2024-03-01,2024-03-15,49,255,12495,ELECTRONICS,pending
5198,John Doe,0491369948,2024-10-08,2024-10-29,25,$37,925,Clothing,delivered
5199,Jane Smith,0358168894,2024-09-22,2024-09-24,73,299,21827,Clothing,pending
5200,,0947897935,2024-04-08,2024-04-18,66,302,19932,,pending
ORD-4201,Jane Smith,0586190544,2024-06-08,2024-06-24,5,,0,,pending
5202,John Doe,0911622072,2024-10-05,2024-10-11,97pcs,49,4753,Clothing,shipped
5203,Jane Smith,0246016618,2024-01-13,2024-02-03,98,,0,Food,shipped
5204,John Doe,0285033574,2024-10-06,2024-10-21,41,318,46799,Clothing,delivered
5205,Jane Smith,0591478104,2024-07-01,2024-07-24,73,495,28520,Books,delivered
5206,John Doe,0580345282,2024-06-15,2024-06-21,86,430,36980,Clothing,shipped
5207,Jane Smith,0734136521,2024-06-02,2024-05-28,-5,$157,-785,Electronics,shipped
5208,John Doe,0994964015,2024-09-09,2024-09-29,37,114,4218,Clothing,delivered
5209,Jane Smith,0612570580,2024-04-14,2024-04-19,10,-465,-4650,Clothing,delivered
5210,John Doe,0756692101,2024-07-05,2024-07-02,70,160,11200,Clothing,Unknown Status
5211,Jane Smith,0111275898,2024-03-15,,78,391,30498,Clothing,shipped
5212,  John  ,0846275733,2024-10-24,2024-10-23,N/A,455,0,Food,pending
5213,Jane Smith,0556478377,2024-04-22,2024-05-17,7,140,11237,Food,delivered
5214,John Doe,0203830543,2024-06-08,2024-07-08,32,342,10944,Electro­nics,delivered
5215,Jane Smith,0666947694,2024-08-15,2024-09-04,79,481,37999,,pending
5216,John Doe,0317004650,2024-08-02,,34,332,11288,Electronics,delivered
5217,Jane Smith,0454821440,2024-05-16,2024-06-08,85pcs,74,6290,Electronics,pending
5218,John Doe,0613498803,2024-01-19,2024-01-29,85,356,30260,Electronics,pending
5219,,33779296829,2024-09-16,2024-10-02,44,402,17688,Food,delivered
5220,John Doe,0489472591,2024-05-12,2024-05-20,59pcs,104,6136,Food,delivered
5221,Jane Smith,0471120667,2024-07-11,2024-07-23,92,421,38732,Electronics,Pending 
5222,John Doe,0927980178,2024-05-15,2024-05-11,2,294,588,ELECTRONICS,pending
5223,Jane Smith,0936431149,2024-01-15,2024-01-07,-10,37092,-370920,Electronics,delivered
5224,JOHN,0435827640,2024-03-04,2024-03-24,48,488,23424,Clothing,delivered
5225,jOhN ,0372628805,2024-04-03,2024-04-11,39,216,8424,Clothing,delivered
5226,John Doe,0887613895,2024-03-10,2024-04-08,74,43105,3189770,Food,shipped
5227,Jane Smith,0986649844,2024-05-20,2024-05-27,83pcs,236,,Electronics,pending
5228,John Doe,0883045001,2024-05-17,2024-06-07,1,326,326,Clothing,delivered
5229,Jane Smith,0329721217,2024-02-12,2024-02-26,34pcs,47,1598,Electronics,delivered
5230,John Doe,0422871897,2024-08-17,,77,-369,-28413,Electronics,shipped
5231,Jane Smith,0268695922,2024-10-16,2024-11-07,69,268,18492,Electronics,delivered
5232,John Doe,0334466541,2024-10-23,2024-11-11,-7,493,-3451,Books,pending
5233,jOhN ,0285202345,2024-10-21,2024-11-09,61,113,6893,Clothing,pending 
5234,John Doe,0299279886,2024-08-16,2024-09-07,73,333,24309,,shipped
5235,,33591434645,2024-08-21,2024-09-11,55,382,21010,Food,Unknown Status
5236,John Doe,0515697175,2024-11-19,2024-12-13,59,205,12095,Books,pending 
5237,John,0947115711,2024-08-15,2024-08-18,28,217,6076,Books,delivered
5238,John Doe,0505193408,2024-05-07,2024-06-02,12,215,2580,electronics,Pending 
5239,Jane Smith,0975887833,2024-09-02,2024-08-29,4,283,29182,Clothing,pending 
5240,John Doe,0541598383,2024-01-05,2024-01-26,6,152,912,Food,shipped
5241,Jane Smith,0355866064,2024-08-26,,72pcs,384,27648,Clothing,delivered
5242,JOHN,0363732263,2024-01-04,2024-02-03,69,149,33611,Electronics,pending
5243,John,0793052871,2024-02-01,,N/A,,0,Clothing,pending 
ORD-4244,John,0157712791,2024-03-16,2024-03-26,64,59,3776,Food,pending
5245,Jane Smith,0332815030,2024-10-04,2024-10-25,21,494,10374,Food,delivered
5246,John Doe,0859082385,2024-07-09,2024-07-14,11,231,2541,Clothing,pending
5247,Jane Smith,0164716255,2024-05-07,2024-05-17,N/A,208,0,Clothing,delivered
5248,John Doe,0906169081,2024-09-22,2024-09-16,33,421,13893,,PENDING
5249,Jane Smith,0258925807,2024-08-08,,48,287,13776,Electronics,shipped
5250,John Doe,0900955442,2024-06-16,2024-06-27,-2,255,-510,Food,delivered
5251,Jane Smith,0622631735,2024-11-01,2025-13-45,48,245,11760,Food,pending
5252,John Doe,0717835218,2024-05-13,2024-05-31,32,$367,11744,Electronics,delivered
5253,Jane Smith,0629927897,2024-08-18,2024-09-10,90,422,37980,Electronics,pending
5254,John Doe,0575463022,2024-12-16,2025-01-12,76,272,6331,Electronics,delivered
5255,Jane Smith,0150912683,2024-11-04,2024-11-16,40,256,10240,Books,shipped
5256,John Doe,0647323354,2024-09-13,2024-09-21,84,298,25032,,delivered
5257,Jane Smith,0150518664,2024-07-11,2024-08-02,41,372,15252,Food,pending
5258,John Doe,0400813391,2024-07-08,2024-07-21,44,,7878,Books,shipped
5259,jOhN ,0441581794,2024-10-17,2024-10-21,25,318,7950, Electronics ,pending
5260,John Doe,0140172549,2024-12-10,2024-12-21,12,129,1548,Books,shipped
ORD-4261,Jane Smith,0383519374,2024-08-16,2024-09-11,83,442,36686,Electronics,shipped
5262,John Doe,0941609936,2024-07-16,2024-07-17,2,323,646,Books,pending
5263,Jane Smith,0155624668,2024-11-20,2024-12-20,N/A,238,0,Electronics,delivered
5264,John Doe,0666352604,2024-07-06,2024-07-14,74,39867,2950158,Electronics,delivered
5265,Jane Smith,0971333202,2024-02-19,2024-03-17,1,$339,339,Food,pending
5266,John Doe,0269571575,2024-07-16,2024-07-27,40,452,18080,Electronics,delivered
ORD-4267,Jane Smith,0744114242,2024-10-18,2024-11-05,65,395,25675,ELECTRONICS,pending
5268,John Doe,N/A,2024-11-16,2024-12-11,26,265,6890,Electronics,Unknown Status
5269,Jane Smith,0233091141,2024-09-25,2024-09-27,11,355,,Food,Unknown Status
5270,John Doe,0349565188,2024-05-21,2024-05-26,41,143,5863,Food,delivered
5271,Jane Smith,0222974145,2024-04-14,2024-05-02,83,495,41085,Books,shipped
5272,John Doe,0192231953,2024-10-06,2024-10-15,66,389,25674,Clothing,Unknown Status
5273,Jane Smith,0840918042,2024-05-28,2024-06-18,5,299,1495,Clothing,delivered
5274,John Doe,0855905545,2024-05-28,2024-06-08,11,288,44590,Books,pending
5275,Jane Smith,0425921891,2024-04-20,2024-05-19,56,434,24304,Books,Unknown Status
5276,John Doe,0685843473,2024-09-18,2024-10-16,N/A,443,28792,Food,delivered
5277,Jane Smith,0125828952,2024-07-08,2024-07-22,15,315,40587,Electronics,delivered
5278,John Doe,0412966812,2024-10-15,2024-10-20,12,488,31140,Clothing,pending
5279,Jane Smith,0261947368,2024-01-17,2024-01-22,87,56,4872,,shipped
5280,John Doe,0981081167,2024-06-22,2024-06-30,16,16,256,Food,delivered
ORD-4281,Jane Smith,0193066238,2024-03-01,2024-03-07,35,27948,978180,Books,pending
5282,John Doe,33994949788,2024-04-23,2024-04-28,20,60,1200,Food,pending 
5283,Jane Smith,0574624035,2024-10-11,2024-10-26,14,41052,574728,Food,delivered
ORD-4284,John Doe,0265032699,2024-11-14,2024-11-17,55,481,26455,Books,shipped
5285,Jane Smith,3439226131,2024-05-01,2024-05-09,60,82,4920,Electronics,delivered
ORD-4286,John Doe,(100) 542-6770,2024-11-01,2024-11-08,80,21,1680,ELECTRONICS,pending
5287,Jane Smith,0540351790,2024-04-16,2024-05-10,77,,0,Food,shipped
ORD-4288,John Doe,0310887187,2024-05-25,2024-06-01,58,363,21054,Food,shipped
5289,Jane Smith,0401986384,2024-05-20,2024-05-31,97,298,45088,Books,pending
5290,John Doe,6442594133,2024-06-28,2024-07-13,46,32,1472,Electronics,delivered
5291,Jane Smith,N/A,2024-07-09,2024-07-24,74,260,40546,Electronics,delivered
5292,John Doe,0699544839,2024-11-24,2024-12-02,86,417,35862,Electronics,delivered
5293,Jane Smith,0261616419,2024-03-04,2024-03-14,76pcs,14,30384,Books,pending
5294,John Doe,0775459148,2024-06-28,2024-07-01,23,39,897, Electronics ,delivered
ORD-4295,Jane Smith,0743189103,2024-11-23,2024-12-11,6,377,2262,Books,delivered
5296,John Doe,0393382667,2024-12-09,2024-12-17,95,316,16642,Clothing,pending
5297,Jane Smith,0935850311,2024-10-01,2024-10-13,88,51,4488,Food,pending
5298,John Doe,0755185876,2024-06-04,2024-06-08,6,95,570,Books,pending
5299,Jane Smith,0418134061,2024-06-13,2024-07-10,24,360,8640,electronics, PENDING
5300,John Doe,0260996414,2024-01-23,2024-02-10,33pcs,116,3828,Books,shipped
5301,Jane Smith,0543404081,2024-12-05,2024-12-09,79,375,46774,Clothing,delivered
5302,John Doe,0135792397,2024-05-19,2024-05-21,46,$130,5980,ELECTRONICS,shipped
5303,Jane Smith,0279675155,2024-09-24,2024-10-21,89,237,21093,Electronics,shipped
5304,John Doe,0483899453,2024-01-21,2024-01-31,94,401,39584,Books,delivered
5305,Jane Smith,0803481757,2024-11-25,2024-12-13,56,110,6160,Books,pending
5306,John Doe,0433265285,2024-03-06,2024-04-03,9,453,4077,Electronics,delivered
5307,Jane Smith,0416557595,2024-11-19,2024-12-02,19,296,5624,Electronics, PENDING
5308,John Doe,N/A,2024-01-14,2024-01-27,70,362,25340,ELECTRONICS,shipped
5309,Jane Smith,0870398703,2024-05-15,2024-06-12,54,190,10260,Electronics,pending
5310,John Doe,0277534077,2024-03-14,2024-04-07,N/A,477,0,Books,PENDING
5311,Jane Smith,0238458210,2024-02-11,2024-03-02,56,250,14000,Food,PENDING
5312,John Doe,0379932320,2024-07-14,2024-08-13,94,242,22748,Food,shipped
5313,Jane Smith,0931039037,2024-01-18,2024-02-03,81,110,8910,Electronics,shipped
5314,John Doe,33584489413,2024-06-23,2024-07-23,4pcs,320,1280,Books,shipped
ORD-4315,Jane Smith,0912071541,2024-07-14,,-4,152,,Food,Unknown Status
5316,John Doe,0161444771,2024-11-04,2024-11-18,62,201,12462,,PENDING
5317,Jane Smith,0611079350,2024-07-12,,72,361,25992,Electronics,delivered
5318,John Doe,0164863196,2024-04-07,2024-05-07,72,,0,Clothing,delivered
5319,Jane Smith,0470124500,2024-04-26,2024-05-18,65,162,10530,Electronics,shipped
5320,  John  ,0202894953,2024-05-02,2024-05-15,N/A,464,0,Books,shipped
5321,Jane Smith,0145242157,2024-12-02,,13,406,,Clothing,delivered
5322,,0371550295,2024-02-26,2024-03-18,21,37,777,Clothing,PENDING
5323,Jane Smith,0696365085,2024-02-07,2024-03-04,45,$83,3735,electronics,pending
5324,John Doe,0846627630,2024-10-14,2024-11-04,39,337,13143,Clothing,shipped
5325,  John  ,0721711729,2024-10-21,2024-11-08,23,41,943,Clothing,pending
5326,John Doe,0707506025,2024-09-26,2024-09-27,6,492,2952,Clothing,PENDING
5327,Jane Smith,0504456356,2024-06-22,2024-06-29,79,372,29388,Clothing,pending
