order_id,customer_name,email,product_category,quantity,unit_price,total_amount,order_date,delivery_date,payment_status,region,discount_percent,customer_age
7142,Eve Johnson,user7141@example.com,Toys,49.0,268.72,4084.87,2025-07-16,2025-10-27,Refunded,South,12.2,39.0
5797,Alice Davis,user5796@example.com,Clothing,90.0,418.72,-50.0,2025-07-01,2025-07-26,Paid,West,27.17,24.0
7185,Eve Johnson,@domain,Books,73.0,71.92,132.67,2025-10-21,2025-07-02,Cancelled,North,28.3,53.0
8233,Alice Davis,user8232@example.com,Electronics,70.0,313.31,2739.4,2099-01-01,2025-11-05,Cancelled,Central,45.15,40.0
5476,Bob Smith,user16@example.com,Books,91.0,344.57,699.61,2025-08-17,2025-11-17,Refunded,Central,34.7,34.0
73,Charlie Miller,user74@example.com,Sports,26.0,147.19,305.22,2025-05-31,2026-05-04,Pending,South,1.82,81.0
8634,Alice Johnson,user8633@example.com,Furniture,9.0,0.0,1177.95,2026-04-17,2025-08-21,pending,East,21.16,45.0
2052,Eve Williams,user2051@example.com,Home,91.0,308.99,2725.52,2099-01-01,2025-09-14,Refunded,East,40.23,61.0
2542,Diana Miller,user2541@example.com,Sports,38.0,61.59,4540.21,2025-10-24,2025-08-13,Pending,West,-10.0,40.0
1302,Diana Davis,user1301@example.com,Toys,23.0,29.11,2127.83,2025-08-04,2026-02-12,Paid,North,24.83,54.0
5878,Henry Miller,user93@example.com,Home,15.0,79.67,847.25,2025-11-17,2025-07-14,Refunded,MIDDLE,22.8,49.0
7368,Eve Brown,user7368@example.com,Books,85.0,999999.0,2424.39,2025-10-03,2025-10-16,Refunded,Central,28.98,77.0
1305,Eve Davis,user1304@example.com,Electronics,21.0,427.97,1459.01,2025-09-10,2026-02-23,Pending,West,16.78,49.0
8429,Frank Smith,user8428@example.com,Furniture,20.0,329.65,2870.08,2026-01-06,2025-10-29,Failed,north,26.83,31.0
2600,Henry Jones,@domain,Toys,6.0,58.81,3110.7,2025-08-23,2025-07-18,Cancelled,South,34.82,51.0
2574,Grace Smith,@domain,Toys,9.0,142.89,4895.94,2025-05-01,2026-03-31,Paid,Central,34.94,71.0
3187,Alice Williams,user3186@example.com,Books,75.0,91.03,1221.11,2026-01-22,2025-11-17,Cancelled,North,3.11,62.0
2769,Eve Davis,user2768@example.com,Toys,16.0,12.39,3640.86,2025-07-23,2025-08-17,Pending,East,0.44,26.0
4832,Charlie Miller,user4831@example.com,Sports,96.0,188.3,99.13,2025-07-06,2099-01-01,Refunded,South,29.77,74.0
4224,Diana Miller,user4223@example.com,Home,26.0,180.24,3066.52,2026-04-16,2025-11-07,PAID,West,25.43,60.0
2107,Diana Johnson,user2106@example.com,Furniture,35.0,210.15,2472.86,2025-05-15,2026-05-12,Paid,South,45.78,47.0
2680,Alice Davis,user2679@example.com,Books,85.0,113.76,2424.39,2026-02-20,2025-11-17,Failed,West,38.15,84.0
1388,Bob Miller,user1387@example.com,Home,1.0,124.03,2424.39,2026-01-20,2025-06-22,Pending,East,29.68,39.0
9864,Alice Jones,user9863@example.com,Books,83.0,129.15,4517.75,2025-09-06,2026-03-18,Cancelled,MIDDLE,31.67,54.0
7084,Grace Garcia,email,Electronics,15.0,176.38,1935.16,2025-06-25,2025-07-12,Refunded,Central,34.83,30.0
1280,Grace Smith,user1279@example.com,Books,70.0,341.21,176.73,2025-07-21,2026-03-08,PAID,South,2.42,42.0
805,Eve  Garcia,@domain,Sports,29.0,387.09,4868.03,2025-10-16,2025-06-07,Pending,West,42.61,21.0
1556,Alice Miller,user1555@example.com,Clothing,11.0,258.05,1129.34,2025-06-28,2025-06-08,Cancelled,East,21.13,26.0
4567,Alice Davis,user4566@example.com,Toys,19.0,231.85,891.86,2025-11-15,2025-11-17,Failed,Central,35.67,66.0
1410,Frank Garcia,user1409@example.com,Furniture,83.0,416.75,2178.4,2025-06-13,2099-01-01,Cancelled,North,40.87,25.0
4842,Diana Jones,user4841@example.com,Electronics,18.0,495.1,3492.86,2025-11-17,2025-05-02,Pending,South,3.48,38.0
3595,Frank Johnson,user3594@example.com,Electronics,20.0,286.65,588.58,2025-09-02,2025-12-12,Pending,Central,29.59,41.0
6036,Charlie Johnson,user6035@example.com,Electronics,45.0,85.2,4954.94,2025-07-26,2025-06-14,Refunded,West,22.54,59.0
6853,Charlie Garcia,user6852@example.com,Electronics,61.0,227.9,2822.9,2025-10-25,2026-04-07,Pending,Central,41.42,53.0
8706,Frank Williams,user8705@example.com,Sports,1.0,54.85,2135.52,2025-11-01,2026-03-07,Refunded,Central,999.0,66.0
4178,Frank Brown,user4177@example.com,Toys,21.0,17.03,2053.51,2025-12-08,2025-07-16,Paid,West,20.21,80.0
1309,Bob Miller,user1308@example.com,Furniture,20.0,432.02,1854.86,2025-11-16,2025-08-24,Paid,East,1.88,76.0
9107,Alice Davis,user9106@example.com,Furniture,77.0,302.38,3130.83,2026-03-08,2025-09-16,Cancelled,South,25.8,33.0
3453,Bob Johnson,user3452@example.com,Sports,52.0,-10.0,2462.73,2025-09-11,2026-03-06,Failed,West,45.14,70.0
3696,Alice Davis,user3695@example.com,Sports,56.0,341.98,694.69,2025-08-12,2026-03-26,Pending,Central,37.12,30.0
4243,Eve Davis,user4242@example.com,Electronics,19.0,327.52,2123.11,2025-05-04,2025-08-21,Paid,Central,11.69,78.0
2199,Grace  Smith,user67@example.com,Books,100.0,111.65,4608.16,2026-04-21,2025-11-17,Cancelled,East,29.6,34.0
8967,Eve Williams,@domain,Books,-1.0,484.74,4190.06,2026-04-02,2025-12-18,Pending,West,13.6,81.0
4426,Grace Williams,user4425@example.com,Books,64.0,-99.99,4607.61,2025-11-02,2026-03-12,Cancelled,West,23.2,66.0
6151,Frank Brown,user6150@example.com,Furniture,75.0,268.62,4707.9,2025-10-04,2026-02-08,processing,East,36.13,43.0
944,Bob Williams,@domain,Books,92.0,465.93,4111.88,2025-07-09,2025-11-17,Failed,East,1.04,41.0
823,Henry Smith,user822@example.com,Electronics,67.0,264.04,3400.32,2025-05-09,2026-01-12,Failed,Central,30.2,43.0
5006,Eve Johnson,user5005@example.com,Books,60.0,482.03,2566.58,2025-06-02,2025-11-17,Cancelled,West,9.13,70.0
6612,Grace Garcia,user6612@example.com,Home,46.0,385.03,-50.0,2025-05-14,2025-05-10,PAID,Central,27.39,-5.0
8357,Henry Brown,user8356@example.com,Home,59.0,417.09,4564.47,2026-03-26,2099-01-01,Failed,East,42.44,70.0
5620,Diana Williams,user5619@example.com,Toys,30.0,431.32,2824.72,2025-05-06,2026-01-04,Cancelled,South,3.18,39.0
4548,Frank Jones,@domain,Books,6.0,481.94,297.57,2025-10-19,2025-06-16,Pending,South,17.76,19.0
2539,Grace Garcia,@domain,Electronics,34.0,421.64,1793.13,2025-07-26,2026-02-02,Cancelled,North,22.13,75.0
9504,Bob Smith,user9503@example.com,Books,49.0,51.95,1381.04,2026-02-04,2025-11-02,Cancelled,north,43.52,66.0
5208,Eve  Johnson,@domain,Electronics,61.0,79.21,3527.31,2025-08-03,2025-11-17,Failed,West,12.1,85.0
9947,Alice Davis,user9946@example.com,Sports,96.0,327.07,699.08,2025-09-29,2025-05-29,Pending,South,23.14,84.0
3055,Eve Jones,user7@example.com,Electronics,38.0,218.5,4893.54,2050-12-31,2025-06-29,Refunded,South,39.92,38.0
3676,Alice Brown,user3675@example.com,Toys,-5.0,495.05,663.01,2026-04-22,2026-04-19,Pending,South,11.01,51.0
7777,Alice Williams,@domain,Sports,99.0,87.62,1778.16,2026-04-27,2025-11-17,pending,MIDDLE,25.8,21.0
7219,Alice Davis,email,Books,97.0,330.47,3002.88,2025-05-14,2025-11-17,Refunded,North,2.46,76.0
6723,Diana Davis,user6722@example.com,Clothing,13.0,452.49,1546.5,2025-09-22,2025-07-22,Paid,East,7.38,51.0
3301,Frank Williams,user3300@example.com,Books,29.0,216.35,934.95,2026-02-03,2026-04-20,Paid,East,27.64,52.0
3311,Eve Garcia,user3310@example.com,Electronics,95.0,391.38,1382.78,2025-06-23,2025-07-27,Failed,West,9.41,72.0
7222,Frank Davis,@domain,Sports,2.0,79.58,2424.39,2025-12-02,2025-10-15,Failed,West,19.95,67.0
8520,Alice Davis,user8519@example.com,Home,28.0,28.82,4033.02,2026-01-07,2025-11-17,Failed,north,1.32,73.0
5955,Frank Brown,user5954@example.com,Toys,1.0,15.01,2773.8,2026-03-17,2026-02-06,Failed,Central,13.14,69.0
833,Grace Garcia,user832@example.com,Books,8.0,125.15,998.46,2025-11-22,2026-02-14,Cancelled,Central,13.41,150.0
3463,Bob Brown,user3462@example.com,Furniture,10.0,216.92,2382.56,2026-03-22,2026-01-23,Pending,East,22.04,51.0
7644,Frank Johnson,user7643@example.com,Home,64.0,439.46,1661.5,2025-05-11,2025-12-16,Cancelled,East,44.12,200.0
55,Charlie Davis,@domain,Furniture,57.0,377.43,1177.67,2025-09-01,2025-10-25,Cancelled,West,38.91,71.0
3452,Alice Davis,@domain,Clothing,-1.0,273.5,2452.2,2025-11-04,2025-06-11,Failed,West,32.63,84.0
6306,Eve Garcia,user6305@example.com,Toys,14.0,403.04,1051.52,2025-11-01,2025-11-28,Cancelled,North,29.92,22.0
1482,Grace Davis,user1481@example.com,Electronics,25.0,338.45,4255.82,2025-07-02,2025-11-19,Cancelled,West,21.54,51.0
4874,Diana Johnson,user4873@example.com,Electronics,31.0,270.22,1855.07,2025-06-13,2025-12-09,Refunded,East,150.0,72.0
8039,Bob Davis,@domain,Sports,86.0,131.75,2424.39,2025-06-23,2026-03-18,Refunded,West,3.86,63.0
3336,Diana Jones,user3335@example.com,Sports,58.0,45.82,2874.33,2025-09-12,2026-01-05,processing,South,2.62,81.0
6017,Bob Miller,user6016@example.com,Books,48.0,210.43,3371.3,2026-03-02,2025-11-11,processing,East,41.83,21.0
4927,Frank Garcia,user4926@example.com,Books,13.0,12.54,4181.26,2025-10-13,2025-10-26,Cancelled,North,17.55,51.0
9139,Diana Williams,user9138@example.com,Sports,33.0,393.5,4934.27,2026-03-08,2026-02-10,Pending,North,14.75,46.0
5798,Grace Jones,user5797@example.com,Books,95.0,100.79,2438.93,2025-11-01,2099-01-01,Paid,South,22.51,76.0
5084,Henry Miller,user5083@example.com,Home,93.0,179.89,4987.7,2026-03-30,2025-08-25,Pending,West,39.96,83.0
6646,Alice Davis,user6645@example.com,Clothing,11.0,115.8,3257.17,2025-12-24,2026-01-14,Paid,Central,49.01,71.0
5491,Alice Davis,user5490@example.com,Books,82.0,316.57,4342.0,2026-04-01,2099-01-01,Cancelled,West,17.32,85.0
769,Grace  Williams,user23@example.com,Electronics,28.0,325.52,3967.71,2025-11-23,2025-12-09,Failed,South,16.31,51.0
2066,Alice Davis,user2065@example.com,Electronics,60.0,45.86,2507.43,2025-11-01,2026-04-26,processing,East,16.64,80.0
7312,Grace Williams,user7311@example.com,Toys,49.0,244.49,4522.97,2025-10-10,2026-01-06,Failed,East,45.44,62.0
8478,Diana Williams,user8477@example.com,Electronics,74.0,244.49,2424.39,2026-02-15,2026-03-03,Cancelled,East,16.12,37.0
4525,Charlie Brown,user41@example.com,Electronics,60.0,80.5,836.18,2025-06-13,2026-02-24,Cancelled,South,41.95,49.0
2718,Alice Davis,user2717@example.com,Sports,35.0,75.97,-50.0,2026-02-22,2025-07-23,Failed,North,24.87,81.0
2080,Bob Miller,@domain,Home,49.0,244.49,2320.46,2026-03-29,2026-02-21,Failed,West,12.86,58.0
8914,Henry Davis,@domain,Home,68.0,136.63,4503.38,2025-06-18,2026-04-15,Cancelled,East,45.33,49.0
952,Grace Davis,user951@example.com,Toys,-1.0,147.53,74.11,2025-06-19,2026-01-31,Paid,West,21.4,72.0
8059,Henry Brown,user8058@example.com,Toys,38.0,244.49,4387.02,2025-11-20,2026-02-28,Cancelled,East,9.14,84.0
2483,Charlie Williams,user2482@example.com,Clothing,31.0,101.2,2239.68,2026-01-31,2025-11-17,Paid,Central,18.99,75.0
9182,Diana Jones,user9181@example.com,Books,-1.0,22.94,4239.86,2025-10-04,2026-03-17,Paid,East,21.97,49.0
1760,Henry Davis,user1759@example.com,Electronics,92.0,223.54,1479.62,2025-10-17,2025-11-17,Paid,Central,7.76,150.0
4423,Grace Johnson,email,Furniture,1.0,309.95,2540.26,2026-01-06,2025-10-21,Failed,East,39.14,0.0
6705,Bob Jones,email,Books,83.0,358.97,4022.94,2025-07-19,2025-11-13,Paid,East,11.45,47.0
5183,Eve Smith,user5182@example.com,Furniture,99.0,464.23,1794.72,2026-04-15,2026-04-23,Failed,East,7.78,37.0
8534,Charlie Brown,user8533@example.com,Furniture,53.0,387.0,1141.07,2025-07-22,2025-05-21,FAILED,South,18.38,25.0
3702,Alice Davis,@domain,Electronics,69.0,190.37,4738.01,2099-01-01,2025-11-10,Pending,West,15.96,59.0
4244,Frank Williams,user4243@example.com,Clothing,49.0,220.04,997.16,2025-10-22,2026-04-07,Cancelled,East,5.18,33.0
689,Henry Johnson,user688@example.com,Books,47.0,43.38,1891.5,2025-12-29,2099-01-01,Failed,Central,41.55,19.0
3433,Grace Davis,user3432@example.com,Books,69.0,429.85,990.9,2025-09-03,2026-04-28,Failed,North,27.22,51.0
4945,Bob Miller,user4944@example.com,Electronics,60.0,430.45,2424.39,2025-05-06,2025-11-27,Pending,North,19.07,35.0
967,Charlie Johnson,user966@example.com,Sports,6.0,999999.0,2144.51,2026-01-13,2099-01-01,Cancelled,South,23.1,67.0
4381,Bob Davis,user4380@example.com,Sports,98.0,40.01,3731.57,2025-05-01,2025-12-14,Pending,South,34.28,83.0
2714,Alice Brown,user2713@example.com,Toys,0.0,327.99,1427.22,2026-04-09,2025-10-06,Paid,West,23.6,80.0
4758,Bob Brown,@domain,Electronics,1.0,103.66,2424.39,2025-07-30,2026-02-28,Refunded,Central,47.76,73.0
6321,Frank Johnson,user6320@example.com,Clothing,22.0,151.5,3282.59,2025-08-16,2026-02-13,Pending,Central,22.09,51.0
5976,Frank  Williams,user5975@example.com,Furniture,93.0,301.92,1801.52,2025-11-23,2025-10-15,Refunded,Central,43.68,61.0
3573,Diana Johnson,user3572@example.com,Books,88.0,455.59,4533.52,2026-04-20,2099-01-01,Failed,Central,-10.0,62.0
5300,Eve Smith,user5299@example.com,Clothing,92.0,190.36,4426.57,2025-11-01,2025-11-17,Pending,North,4.86,60.0
1991,Eve Davis,user1990@example.com,Books,6.0,166.18,3472.59,2025-07-13,2026-05-04,Paid,West,13.6,51.0
1206,Diana Smith,user1205@example.com,Home,82.0,356.93,2424.39,2025-07-17,2025-11-17,Refunded,Central,13.88,18.0
4972,Alice Jones,user4971@example.com,Books,60.0,375.52,3265.14,2025-10-13,2025-07-08,Failed,West,150.0,72.0
6784,Alice Davis,user6783@example.com,Books,34.0,25.8,958.28,2026-04-08,2025-11-08,Paid,South,1.84,54.0
3601,Alice Davis,user3600@example.com,Home,56.0,248.5,2620.05,2025-06-16,2025-11-17,processing,West,11.23,34.0
6491,Henry Miller,user6490@example.com,Clothing,13.0,0.0,2162.5,2025-11-01,2025-09-02,Paid,North,31.67,34.0
8610,Grace Jones,user8609,Toys,84.0,392.77,226.33,2025-11-01,2025-11-17,processing,North,11.06,29.0
8071,Alice Davis,user8070@example.com,Electronics,49.0,206.3,1382.12,2025-06-28,2025-10-17,Paid,South,29.39,48.0
8578,Grace Jones,user8577@example.com,Toys,35.0,299.28,-50.0,2025-08-17,2025-05-28,Pending,West,25.8,64.0
7974,Grace Davis,user7973@example.com,Home,43.0,372.86,2424.39,2025-06-10,2099-01-01,processing,Central,36.43,65.0
1626,Alice Davis,user1625@example.com,Furniture,79.0,219.56,2424.39,2025-12-17,2025-11-17,Cancelled,South,40.17,85.0
537,Alice Davis,user536@example.com,Toys,31.0,244.49,2424.39,2026-04-08,2026-02-14,Pending,East,31.72,83.0
8767,Charlie Garcia,user8766@example.com,Furniture,36.0,194.65,1802.36,2025-12-22,2025-11-17,Cancelled,East,34.85,63.0
7971,Charlie Johnson,user7970@example.com,Books,-1.0,307.02,2938.24,2025-12-12,2026-02-25,Paid,MIDDLE,6.19,42.0
4213,Charlie Brown,user4212@example.com,Books,41.0,123.52,1885.23,2025-06-28,2026-02-20,Refunded,Central,3.43,67.0
6457,Alice Garcia,@domain,Toys,92.0,48.11,1916.65,2025-08-25,2025-08-10,Pending,East,6.93,32.0
3508,Henry Williams,user3507@example.com,Toys,19.0,342.48,1981.59,2025-11-01,2025-10-22,pending,Central,46.1,74.0
8394,Henry Garcia,user8393@example.com,Electronics,-5.0,221.03,2725.38,2025-10-01,2026-02-04,Failed,West,32.34,74.0
9524,Henry Williams,@domain,Books,75.0,171.53,4746.2,2025-07-21,2025-08-11,FAILED,East,34.62,47.0
7113,Charlie Brown,user7112@example.com,Electronics,72.0,169.58,1428.55,2026-03-03,2025-09-27,Pending,East,24.67,77.0
2709,Alice Davis,@domain,Toys,23.0,124.83,2424.39,2025-06-13,2099-01-01,Pending,South,13.96,60.0
5032,Henry Davis,user5031,Electronics,18.0,-99.99,154.69,2025-11-01,2025-08-31,processing,Central,5.15,61.0
6515,Diana Brown,user6514@example.com,Clothing,99.0,333.45,440.13,2025-08-17,2026-03-09,Pending,North,1.42,35.0
4663,Charlie Brown,user4662@example.com,Sports,40.0,109.85,237.11,2025-11-01,2025-11-06,Pending,Central,2.46,69.0
4022,Charlie  Davis,user4021@example.com,Toys,49.0,9.82,3395.94,2025-07-29,2025-09-03,Failed,West,32.72,39.0
1855,Frank Smith,user1854@example.com,Toys,31.0,409.67,1378.41,2025-11-14,2026-05-10,Failed,North,1.57,68.0
2873,Bob Williams,user2872@example.com,Sports,15.0,19.95,1231.17,2025-06-19,2026-05-12,Failed,South,1.15,31.0
3031,Grace Miller,@domain,Books,4.0,212.35,2424.39,2026-01-07,2026-04-21,Pending,North,33.15,-5.0
9398,Alice Davis,user9397@example.com,Electronics,56.0,249.52,2905.25,2025-08-18,2025-09-28,Refunded,Central,6.97,27.0
1646,Alice Johnson,user1645@example.com,Electronics,1.0,5.5,3273.69,2025-10-18,2025-11-10,Refunded,West,36.26,79.0
3418,Diana Smith,user3417@example.com,Books,71.0,163.01,3725.09,2025-11-01,2025-06-12,Pending,East,2.38,61.0
3477,Frank Miller,user3476@example.com,Electronics,93.0,178.33,1191.27,2050-12-31,2099-01-01,Paid,South,-10.0,23.0
1793,Grace Smith,user1792@example.com,Toys,75.0,485.24,-50.0,2025-06-04,2026-05-12,Failed,Central,32.43,24.0
3798,Charlie  Miller,user3797@example.com,Toys,1.0,437.55,3393.9,2025-12-26,2026-03-30,Refunded,Central,-10.0,43.0
3369,Alice Jones,user3368@example.com,Toys,36.0,377.37,207.06,2025-07-16,2025-11-17,Cancelled,South,26.8,72.0
7197,Charlie Davis,user7196@example.com,Electronics,4.0,302.02,2424.39,2025-11-01,2026-02-18,Pending,North,25.8,21.0
5110,Charlie Smith,user5109@example.com,Furniture,68.0,244.49,1156.92,2050-12-31,2025-10-26,Pending,North,2.36,68.0
6025,Bob Smith,user63@example.com,Books,14.0,399.62,2424.39,2025-12-27,2026-02-25,PAID,Central,32.8,82.0
8796,Alice Williams,user8795@example.com,Clothing,49.0,18.11,436.04,2025-11-01,2025-12-01,Paid,North,38.06,43.0
127,Grace Brown,user126@example.com,Toys,69.0,468.5,1185.85,2025-10-09,2025-08-07,Cancelled,Central,47.46,39.0
5960,Alice Davis,user5959@example.com,Electronics,27.0,121.99,2374.49,2025-09-16,2025-12-18,Refunded,North,6.79,50.0
3877,Frank Smith,user74@example.com,Clothing,86.0,168.21,3156.7,2025-09-13,2025-09-16,Failed,Central,10.46,51.0
4452,Charlie Brown,@domain,Home,32.0,-99.99,617.1,2026-04-03,2025-09-30,Cancelled,Central,26.86,72.0
7148,Alice Davis,user7147@example.com,Furniture,49.0,226.34,1364.24,2025-09-15,2025-08-03,Failed,South,38.56,71.0
3532,Eve Davis,user3531@example.com,Home,45.0,350.27,3372.78,2025-08-06,2025-09-17,Refunded,East,39.71,78.0
828,Henry Williams,user827@example.com,Sports,72.0,-99.99,3783.6,2026-03-29,2025-06-30,Cancelled,Central,30.24,38.0
9832,Henry Brown,user9831@example.com,Furniture,41.0,307.59,655.17,2025-08-13,2025-07-01,Pending,North,12.64,41.0
7791,Eve Brown,user7790@example.com,Toys,81.0,130.45,3973.63,2025-10-25,2025-07-08,Cancelled,South,36.62,54.0
985,Frank Brown,user984@example.com,Furniture,4.0,166.68,3454.99,2025-12-09,2025-11-20,Refunded,West,24.65,56.0
7784,Bob Davis,@domain,Electronics,42.0,19.55,2046.62,2026-03-22,2026-03-24,Refunded,Central,21.17,37.0
2444,Charlie Miller,user2443@example.com,Electronics,96.0,163.33,1911.76,2026-01-13,2025-09-06,Cancelled,East,25.72,71.0
8555,Charlie Garcia,user8554@example.com,Books,100.0,38.85,40.33,2025-05-01,2026-01-30,Refunded,East,46.82,82.0
346,Eve  Davis,@domain,Books,71.0,54.04,2424.39,2025-10-12,2025-08-14,Refunded,South,34.33,34.0
815,Alice Davis,user814@example.com,Furniture,71.0,179.19,2507.5,2025-11-01,2026-01-08,Pending,North,1.9,66.0
6167,Eve Jones,email,Toys,75.0,289.86,2424.39,2026-02-06,2025-11-17,Paid,South,1.23,20.0
5780,Bob Brown,user48@example.com,Books,94.0,284.17,2503.94,2025-11-01,2025-09-03,Pending,North,35.57,84.0
2117,Henry Brown,user2116@example.com,Books,85.0,378.65,3014.98,2025-12-08,2025-12-16,Pending,West,33.02,27.0
794,Henry Davis,user793@example.com,Electronics,24.0,314.63,1131.0,2025-10-02,2025-11-17,Pending,East,17.95,32.0
6899,Diana Miller,user6898@example.com,Home,79.0,441.88,2424.39,2025-07-31,2026-04-19,processing,East,44.8,85.0
2674,Alice Davis,user2674@example.com,Toys,35.0,182.04,2952.92,2025-11-01,2025-06-03,Pending,Central,15.85,28.0
95,Alice Davis,user94@example.com,Toys,89.0,244.49,704.5,2025-12-21,2025-11-04,Cancelled,Central,46.02,22.0
4226,Diana Jones,user4225@example.com,Toys,99.0,383.7,4822.7,2025-09-01,2026-03-04,Pending,north,11.76,20.0
3757,Frank  Smith,user3756@example.com,Clothing,-5.0,339.85,1166.55,2025-08-10,2025-09-09,Paid,East,45.86,81.0
2892,Alice Miller,user2891@example.com,Sports,9.0,468.64,4057.84,2026-04-05,2026-04-11,Cancelled,Central,33.26,50.0
2372,Eve Williams,user2371@example.com,Books,86.0,311.22,4828.53,2025-06-08,2025-09-16,Cancelled,East,31.28,52.0
3229,Alice Davis,user3228@example.com,Clothing,51.0,382.76,2424.39,2025-09-05,2026-03-10,Paid,Central,150.0,83.0
7864,Bob Johnson,user7863@example.com,Toys,26.0,18.26,4672.83,2026-02-20,2025-11-17,Cancelled,North,2.54,50.0
6360,Eve Smith,@domain,Home,39.0,85.14,297.91,2026-02-17,2026-04-25,Cancelled,East,9.51,0.0
7327,Eve Johnson,user7326@example.com,Home,17.0,484.08,4321.52,2025-06-07,2025-07-04,Cancelled,MIDDLE,49.28,35.0
6029,Frank Williams,user6028@example.com,Clothing,87.0,351.08,2424.39,2025-06-28,2025-08-26,Cancelled,East,5.59,76.0
1866,Eve Jones,email,Clothing,17.0,58.32,2955.83,2025-08-10,2025-11-17,Cancelled,South,16.33,0.0
4613,Eve Smith,user4612@example.com,Furniture,14.0,119.85,1752.19,2025-12-27,2026-05-08,Refunded,South,34.37,81.0
2646,Frank Smith,user2645@example.com,Furniture,92.0,488.52,2424.39,2025-10-12,2026-04-05,Pending,North,13.78,75.0
2244,Frank Smith,user2243@example.com,Clothing,49.0,214.78,1415.25,2025-11-01,2025-07-15,Refunded,Central,9.35,34.0
5374,Alice Miller,user5373@example.com,Electronics,78.0,74.18,4354.33,2025-09-29,2025-11-17,Refunded,East,49.37,40.0
2337,Alice Davis,user2336@example.com,Sports,52.0,188.63,4217.92,2025-11-01,2025-12-24,Pending,South,11.61,21.0
951,Grace Johnson,user950@example.com,Home,92.0,351.51,2424.39,2025-06-26,2025-07-25,Pending,East,17.21,45.0
1121,Bob Davis,@domain,Sports,4.0,461.07,2347.99,2025-09-14,2025-06-03,Cancelled,Central,10.1,22.0
2205,Alice Johnson,user2204@example.com,Home,47.0,474.78,290.42,2025-11-13,2025-07-21,Pending,MIDDLE,42.24,33.0
420,Alice Davis,user419@example.com,Home,99.0,66.53,1611.74,2026-01-28,2025-09-07,Cancelled,West,27.83,28.0
923,Alice Garcia,user922@example.com,Electronics,95.0,27.95,2424.39,2025-11-23,2026-04-04,Pending,Central,48.64,38.0
9447,Alice Davis,user9446@example.com,Electronics,54.0,165.96,1957.75,2025-05-26,2025-08-22,Pending,South,1.39,80.0
8670,Grace Johnson,user8669@example.com,Toys,0.0,129.86,450.56,2025-12-26,2025-07-21,Refunded,South,11.15,46.0
5409,Frank Johnson,user5408@example.com,Clothing,92.0,162.6,3184.71,2025-10-31,2026-02-03,Pending,West,0.88,33.0
5789,Alice Davis,user5788@example.com,Books,10.0,498.04,3572.51,2025-11-01,2026-02-11,Cancelled,North,39.04,62.0
5743,Alice Davis,user5742@example.com,Clothing,48.0,436.26,1693.21,2025-12-21,2025-05-15,Refunded,West,32.07,40.0
7668,Diana Williams,user7667@example.com,Electronics,19.0,420.88,2176.81,2026-03-21,2025-12-10,Cancelled,Central,29.41,18.0
5568,Diana Davis,@domain,Books,39.0,46.18,2424.39,2025-09-23,2025-09-23,Refunded,Central,-10.0,54.0
8136,Bob Brown,user8135@example.com,Sports,40.0,243.62,2424.39,2025-07-30,2025-05-25,Failed,East,0.82,29.0
1203,Frank Miller,not.an.email,Electronics,15.0,465.46,4440.78,2026-03-26,2026-02-02,Refunded,East,15.95,58.0
5766,Eve Brown,not.an.email,Home,16.0,451.89,1750.76,2025-12-07,2025-08-31,Failed,South,1.65,44.0
8390,Eve Jones,@domain,Toys,15.0,185.31,736.05,2025-12-16,2025-11-17,Refunded,South,24.82,19.0
1971,Bob Davis,user1970@example.com,Electronics,97.0,320.28,2424.39,2025-07-08,2025-12-09,Pending,East,0.0,46.0
4019,Frank Davis,user34@example.com,Electronics,35.0,369.51,3656.03,2026-02-24,2025-06-13,Pending,South,7.65,-5.0
3688,Alice Davis,user3687@example.com,Clothing,74.0,273.3,4348.99,2025-11-30,2025-11-25,Refunded,Central,8.4,33.0
1998,Alice Williams,user1997@example.com,Clothing,59.0,290.93,862.35,2025-06-16,2025-08-22,Paid,West,44.06,61.0
4034,Charlie Davis,user4033@example.com,Electronics,41.0,26.27,590.02,2025-08-17,2026-03-25,Refunded,Central,16.96,36.0
1249,Eve Smith,user1248@example.com,Sports,98.0,11.2,2251.91,2026-02-17,2026-03-06,Pending,Central,29.05,82.0
2193,Alice Davis,user2192@example.com,Electronics,88.0,157.99,4311.78,2025-11-09,2026-02-05,Pending,South,4.44,37.0
2713,Bob Brown,user2712@example.com,Home,78.0,-10.0,4465.9,2026-01-23,2025-11-13,Cancelled,Central,999.0,46.0
9185,Bob Smith,user9184@example.com,Toys,65.0,422.98,2449.51,2026-01-17,2025-11-17,Pending,East,15.33,58.0
2191,Frank Jones,user2190@example.com,Sports,60.0,999999.0,2765.06,2026-01-22,2025-10-12,Pending,West,15.41,27.0
4671,Bob Davis,user4670@example.com,Sports,4.0,468.29,2424.39,2025-06-04,2025-07-18,Refunded,north,22.88,61.0
5143,Diana Davis,user5142@example.com,Electronics,80.0,24.47,305.56,2026-04-28,2025-06-13,Pending,West,29.84,58.0
5985,Alice Davis,user5984@example.com,Furniture,39.0,65.99,1677.55,2025-08-12,2025-05-10,Paid,South,29.07,19.0
6566,Henry Davis,user6565@example.com,Electronics,30.0,456.89,1395.6,2026-04-29,2025-07-08,Refunded,East,14.87,73.0
7805,Bob Johnson,user7804@example.com,Toys,60.0,87.98,4234.01,2025-11-25,2025-08-08,Pending,North,36.62,59.0
